sample_id,source_stage,original_image_name,original_split,final_image_name,final_split,has_target,target_color,target_type,background_type,negative_type,bbox_x,bbox_y,bbox_w,bbox_h,bbox_px_size,rotation_deg,perspective_level,blur_type,blur_level,motion_blur_length,motion_blur_angle,lighting_type,lighting_level,shadow_level,glare_level,exposure_level,color_shift_level,notes,image_hash,label_hash
stage1_003438,stage1,stage1_002249.jpg,train,stage1_003438.jpg,train,1,blue,square,plain_dark_gray,none,406,381,101,102,102,-1.945,0.00637,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium_large,5cde224141522b8a551649bc10b51b186279aef88196c91346467083733ca7eb,3c7b87ba6a630f67ccc10a856100b9646fd82f3f78dca1964b37f2155d314422
stage2_013759,stage2,stage2v2_001508.jpg,train,stage2_013759.jpg,val,0,none,background,field_mixed,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,dee0c74bfc381d2bc50fbfff8b6c1b6a441c2ef64cbf2f69255413d545df89a8,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage2_013760,stage2,stage2v2_011347.jpg,train,stage2_013760.jpg,train,1,red,square,field_mixed,none,41,552,64,63,64,8.165,0.00660,none,none,0,0,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,dbd8c4f1e2a4cbd7943569cf8fe87e88a9efd4596b689ee2d219fd2330429d97,e4a41030394ab8f85ee1445d01e6b2c1646c0b441cd1bc490f82a5d92606a9c9
stage2_013761,stage2,stage2v2_002031.jpg,train,stage2_013761.jpg,train,1,blue,square,grass,none,160,258,236,244,244,7.671,0.02604,none,none,0,0,none,normal,none,none,none,none,size_bucket=large;augmentation=clean,a87562ea2800dcc2703105bc6bc250e79843069bb34b2432067ee542ebbb7669,1a962d2ea5d6c1d415efaaa22c8c55f9ff4bf8e1257787e3200b3efa502911c0
stage3_008565,stage3,stage3v2_006437.jpg,train,stage3_008565.jpg,train,1,blue,square,grass,none,422,78,129,131,131,-16.642,0.01011,defocus,light,0,0.000,none,normal,none,none,none,none,size_bucket=medium;augmentation=light_defocus,79cf12bcebca1273891fff8ad983cbec48052a6c13acfb0d3d1ddcc04ab570ca,f3546dd3e19b0d08a6df930fb9ffd39a7962ae479e4038a59ea0a512fdb9d734
stage2_013762,stage2,stage2v2_009990.jpg,train,stage2_013762.jpg,train,1,blue,square,field_mixed,none,153,148,263,268,268,-12.067,0.02716,none,none,0,0,none,mild,none,none,none,none,size_bucket=large;augmentation=mild_light,b681eacd47cc1000c0eb8e42a004dcf44d92c46d140972c590c64bf4e80b7d30,2a4ba90e48cd1ef25f9fc4970d9ca4e49ab63ecbcde2566bd3f0b2684006ff90
stage2_013763,stage2,stage2v2_006170.jpg,train,stage2_013763.jpg,train,0,none,background,grass,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,2c5813f364c2e3edfb3f8776864b6fa6b0d112bd22ac34941f6242f2f795d784,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage4_010277,stage4,stage4v2_004452.jpg,train,stage4_010277.jpg,train,1,red,square,field_mixed,none,204,175,61,60,61,-2.541,0.00729,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=medium;augmentation=clean,d971f8ecb9fcaf571ab6c811d443b754606f995caa8b19bbf469068eab578438,df08a5125cc46e08c81828b18595ddf46cd9b42bf5730e76401664bfa0e735c9
stage2_013764,stage2,stage2v2_002645.jpg,train,stage2_013764.jpg,train,0,none,background,field_mixed,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,0e5ca8042768ad16bd63ba09d757327005529cb4fd032f70c5955a861db8b164,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage2_013765,stage2,stage2v2_013724.jpg,train,stage2_013765.jpg,train,1,red,square,grass,none,203,39,152,154,154,15.306,0.00453,none,none,0,0,none,normal,none,none,none,none,size_bucket=large;augmentation=clean,a31df80e30e5b544202d9e5e8246257ef2c38d28d9d8a03b08c7a1dfbe876446,648a18914bf8b191debcc886772b9eaf8db26065b7c63b58525d49179a55f40c
stage3_008566,stage3,stage3v2_005913.jpg,train,stage3_008566.jpg,train,1,red,square,grass,none,476,449,124,122,124,-10.996,0.01346,motion,medium,9,51.282,none,normal,none,none,none,none,size_bucket=medium;augmentation=medium_motion,266c7a526930c642a2879735c0f568a4cafa7dc6b0a817e98e8806c2070f0994,f67761059c233b73d73214fab00eaecbfcb9223bf777ad735164ac9670e0d737
stage1_003439,stage1,stage1_003369.jpg,train,stage1_003439.jpg,train,1,red,square,matte_texture,none,196,119,87,86,87,3.452,0.00252,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium_large,0d0dbbdd22e0bf62eec475dd58d62e8477545d7778b678dbaa9225af4e55f638,12cb6f4113a1418aa1bc6b8630ecad770f3d1e70587b0310baef1b113dc54354
stage2_013766,stage2,stage2v2_004095.jpg,train,stage2_013766.jpg,train,1,blue,square,grass,none,149,125,174,174,174,12.468,0.00208,none,none,0,0,none,mild,none,none,none,none,size_bucket=medium;augmentation=mild_light,6cf0accc5c1b3f7b9fe9e72e4d0c6aa71a8f29009176df28783fd5695b43d6dc,6d3c9df3daf0bd765f101b0793b2dd0aa29e1043c0e979cd7c33ec4f265b6758
stage4_010278,stage4,stage4v2_007518.jpg,train,stage4_010278.jpg,train,1,red,square,field_mixed,none,53,35,137,135,137,12.338,0.02316,none,none,0,0,shadow,medium,medium,none,normal,none,size_bucket=large;augmentation=shadow,94ee3e6a840dde9e7e9e303863c3fb220194feb2c6f93a8a803b15136266b0e9,b8a1a81354f4340982e6bdca1d748e6317175769fef1e9b51b9cb0af1cb36dd7
stage2_013767,stage2,stage2v2_000198.jpg,train,stage2_013767.jpg,train,1,blue,square,field_mixed,none,33,334,161,162,162,16.977,0.00867,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,b6bef4608cbeced95576136a7bdcdfc7b449a9b888fdcaa02c5aea7a29da4304,d428dbb89bc7f739d6838415666fb637e0e4e19664923966227c479826b2592b
stage2_013768,stage2,stage2v2_006591.jpg,train,stage2_013768.jpg,train,1,red,square,field_mixed,none,184,400,53,53,53,-4.994,0.00198,none,none,0,0,none,mild,none,none,none,none,size_bucket=small;augmentation=mild_light,73b49aea9597acc72c8062455a97886d331d2b95102d3c0a679b8e76ace72d44,587b28bf364114ce80967b683f2cd981a929cdcb23a3252ed8cc49f28c1e2826
stage4_010279,stage4,stage4v2_009979.jpg,train,stage4_010279.jpg,train,1,blue,square,grass,none,118,374,106,107,107,5.811,0.02126,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=medium;augmentation=clean,64a5527595317577ee61deae47c83ef393c40ca09f5cd83ff926f3060e9e8146,30a6bf65939e5df1afcb6c72b5911a5e2ea851cb995f74d664911347e594876e
stage2_013769,stage2,stage2v2_000223.jpg,train,stage2_013769.jpg,train,1,blue,square,field_mixed,none,175,277,129,128,129,-23.726,0.03083,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,d208d3048c8b04144eb0357f064fd0760483b45f3106fd998dacee9189bc3381,19ff7e68ca486b42651f25018a49d278d422f65aa89cfbb887100791900dd136
stage4_010280,stage4,stage4v2_004376.jpg,train,stage4_010280.jpg,train,1,red,square,dry_grass,none,336,222,230,228,230,28.836,0.00549,motion,light,0,0,blur_light,medium,none,none,mild_over,none,size_bucket=large;augmentation=blur_light,512bcbddb18469d49e78aef63e910d4b5141c5d35de0e36476f8d71ac807d9d5,d63f66bda2a9063836186af6e677aabdab47f986afa29395e694235d4065b838
stage3_008567,stage3,stage3v2_006761.jpg,train,stage3_008567.jpg,train,1,blue,square,grass,none,170,46,168,168,168,-9.743,0.00173,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,be694a6d91dc0d47c95026cab8301aa33eb4b1bad2f659545fa65812d8a00ace,596ea7aebd264e95a248337cb9433bb111c4cda4e9bb509772d4153e5b98c12e
stage3_008568,stage3,stage3v2_004696.jpg,train,stage3_008568.jpg,test,1,red,square,soil,none,67,107,192,194,194,9.638,0.02509,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=large;augmentation=clean,92a4249cb4fa9b5d2c83980180b0a201b9386014a7128f15312e88bde4934133,35d806a0dc021b4da46db3d1dac92d28cf6da13db3a2c065fc42a97db2f9e3f7
stage4_010281,stage4,stage4v2_006098.jpg,train,stage4_010281.jpg,train,1,red,square,field_mixed,none,314,264,129,133,133,-16.211,0.02230,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=medium;augmentation=clean,edf02145f44d97d25079d220619f02e040d82e3fcfc759957d4db57392cb6b4a,7bf59392fbd20690946d2d917ae6c2a14ace3055a7727d43d8108387bb8cf7f5
stage2_013770,stage2,stage2v2_011898.jpg,train,stage2_013770.jpg,train,1,blue,square,field_mixed,none,274,383,111,114,114,15.426,0.01859,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,ae35ac0a2db7d005599cc298691e96d2e4da455526f78975d8384a225a6cf272,b995d43c0fb3cca36090d96e82a5e34a8ee5add6db9cb15b2cb6bab23bf1e5bf
stage2_013771,stage2,stage2v2_007592.jpg,train,stage2_013771.jpg,test,0,none,background,field_mixed,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=mild_noise,5ae0caa3d8794ab0296ea4a4de68d2ad1b19b9874e7e764ca78c800e5878679d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage2_013772,stage2,stage2v2_002513.jpg,val,stage2_013772.jpg,train,0,none,background,field_mixed,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,0bc46dd6e60afb500d45e58fb32a26db1ca9811c429287dca9fd3b26a544fc56,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage4_010282,stage4,stage4v2_008973.jpg,train,stage4_010282.jpg,train,1,blue,square,grass,none,300,42,65,65,65,-2.165,0.02070,none,none,0,0,shadow,light,light,none,normal,none,size_bucket=small;augmentation=shadow,2a720ebb1131443905bc394c0c16c86227661f8397de26312e1a13606663b017,68e3fd1919af185a9085f89b85c6c464ec4a6329f75604d66ff80afb4dfb878c
stage1_003440,stage1,stage1_003814.jpg,train,stage1_003440.jpg,train,1,blue,square,plain_white,none,256,393,132,131,132,-0.265,0.00455,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium_large,2b23e95f9bdbf815de8ff4334c8f10af30c1d2cd1d26587e0161de70d69d4ea0,8d93b63a0387e2c4e391ee7fec1dec3c51d5de184d1514de5694c23be9c013a3
stage2_013773,stage2,stage2v2_011089.jpg,train,stage2_013773.jpg,train,1,blue,square,grass,none,163,50,93,94,94,6.388,0.01954,none,none,0,0,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,7a19dede5c72671c61b770f86a01ffcd930a4347df6c6144101889c67fb7b392,6d82718608e033f6abc9b196b323258f729bb4eda76498800789e4575897a119
stage3_008569,stage3,stage3v2_000017.jpg,train,stage3_008569.jpg,train,1,blue,square,grass,none,138,117,180,178,180,0.244,0.00611,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=large;augmentation=clean,66570a0059cfef1d0cf491870cf8f0ad9c73e7fff3d1758a91ad39747ad22f7c,0e2f46317d398b8e7286525bdc67a5c4f2cdf374af212bd19d8ce491f486a234
stage2_013774,stage2,stage2v2_010995.jpg,train,stage2_013774.jpg,val,1,blue,square,grass,none,469,118,91,90,91,12.039,0.00790,none,none,0,0,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,9de542acc6e0a4ecca3d57eb9083eeca61c1daf54450a9fee11cbdb4e0989d0e,ae2ddfacd6f32a41e5b0f43e2dd40840438a2bf3c86997a19f17ffcfe5547325
stage4_010283,stage4,stage4v2_001222.jpg,train,stage4_010283.jpg,train,0,none,negative,field_mixed,blue_tarp_strip,0,0,0,0,0,0.000,0.00000,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=none;augmentation=clean;negative=blue_tarp_strip,c93d799981db16d9079f807cc5f28d49ac6ac2e789407635ef0fc596e0c04830,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage4_010284,stage4,stage4v2_011658.jpg,train,stage4_010284.jpg,train,1,blue,square,field_mixed,none,210,253,107,105,107,-19.543,0.03197,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=small;augmentation=clean,fca62b62d2c31ec848dec1f97606dbf4cac3121539b2539b4dfba8a29356861f,bbd8e706a189e90b9d24ba55b495c816c1fef9cde04e85023f8c56668121fa9d
stage3_008570,stage3,stage3v2_007912.jpg,val,stage3_008570.jpg,train,1,red,square,field_mixed,none,439,503,94,94,94,17.754,0.01577,motion,medium,5,63.681,none,normal,none,none,none,none,size_bucket=medium;augmentation=medium_motion,71760edbb97987fc02670289f4761eb8e5da2e860211563a4419cbab8ceab4b0,e591702afb996267037d6afd090cc40b9eb2efccf237d91fe91c3bb19c88a199
stage2_013775,stage2,stage2v2_001204.jpg,val,stage2_013775.jpg,train,1,blue,square,field_mixed,none,143,176,282,279,282,11.218,0.03178,none,none,0,0,none,normal,none,none,none,none,size_bucket=large;augmentation=clean,2ae5d1a614b3f663c9a3aa29c5aa58259e95f0a8ad8242a9b0d15b64ff07f9e5,eaac8fb27a84439ca0527e928d95c1bffd9c3ed7063c890027eec3abb8943dfe
stage3_008571,stage3,stage3v2_004699.jpg,train,stage3_008571.jpg,train,1,red,square,field_mixed,none,231,132,127,127,127,-19.585,0.01512,defocus,light,0,0.000,none,normal,none,none,none,none,size_bucket=medium;augmentation=light_defocus,3cb802fbb0358013e62f9b44cb3a57258298e6eff482e6ab55d6f87ab3ce88a9,095420d678ea671fcac9e149a5c70b995ffb7d0f66be62cad9d2a3eea9c84e1a
stage3_008572,stage3,stage3v2_007376.jpg,train,stage3_008572.jpg,val,1,red,square,soil,none,77,159,82,82,82,-6.563,0.00163,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,4118bcc2d8d1afd084d4f84502e3b3126aa7ada8e95dff61ce76fe0a485b48ff,f81b21899c47da51498cc8816b1ccba912930ac487656de809d9a27bc3007f4f
stage2_013776,stage2,stage2v2_001310.jpg,train,stage2_013776.jpg,train,1,blue,square,field_mixed,none,75,337,195,193,195,-14.901,0.02180,none,none,0,0,none,mild_color,none,none,none,none,size_bucket=medium;augmentation=mild_color,3f7225873f67a775c9a9dc043459aa3c26a35f85498e15ff4c3875a5dd96ad26,eaf319fd3c5b427c6e816c170aeca5c9286932663eb836b030f68ec7f5007371
stage3_008573,stage3,stage3v2_002972.jpg,val,stage3_008573.jpg,train,0,none,background,field_mixed,none,0,0,0,0,0,0.000,0.00000,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,63f4947363729c00e0be3c1d8a55d5838d7405d2509df1a90605678b6592bbb7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage4_010285,stage4,stage4v2_001670.jpg,train,stage4_010285.jpg,val,1,blue,square,soil,none,218,223,106,104,106,-11.676,0.01219,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=medium;augmentation=clean,0602f4de396a903ff756243c2cc45102237731ab5f7ef5dc784c1b1fe8196fa6,1bd2f0b59e26860e7b9c4acedc044d7501af4cc3c0e7e0b20deb802548a3b4a4
stage4_010286,stage4,stage4v2_003134.jpg,train,stage4_010286.jpg,train,1,blue,square,field_mixed,none,329,268,149,144,149,-4.378,0.01268,none,none,0,0,glare,medium,none,medium,mild_over,none,size_bucket=medium;augmentation=partial_glare,83e737d85822f754672c907f2029b5a94605c6825abc6d33f10c3fdcab0a2d55,ab2d2863b6966774a4117ecfb4efd1872e2c93f406d558719455a844ff9240f6
stage2_013777,stage2,stage2v2_004806.jpg,val,stage2_013777.jpg,train,1,blue,square,grass,none,259,38,93,93,93,-21.274,0.01696,none,none,0,0,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,98ea937f3abc1245ef58014a67307b2f1465fa78b2667d84cc92e2c1ae946502,7f612bb6eecee224d00101204565b5fdf9a2b67a752f1b999242b83cf4450322
stage3_008574,stage3,stage3v2_004795.jpg,train,stage3_008574.jpg,train,1,blue,square,dry_grass,none,226,221,244,258,258,1.060,0.02789,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=large;augmentation=clean,a42b51c39b70eca2e98a248377aa0f84daa334dcf75d16ec7a9b26a86ecdf366,5d53d4322ae7e2aadebafd49934bfdc2c40c436d5254030d0eacd1c51894a56c
stage1_003441,stage1,stage1_001736.jpg,train,stage1_003441.jpg,train,1,blue,square,gray_noise,none,60,44,218,221,221,6.846,0.00628,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium_large,afab9dfa0c076d8f1576c7c9f86137d6264f940c7bb9ea68e3e6271e9f28540c,8470a92b006ab4c628e879058ed3c6dacfa88879b236e7ab76f16161db19e18c
stage1_003442,stage1,stage1_003983.jpg,val,stage1_003442.jpg,train,1,blue,square,gray_noise,none,317,70,200,197,200,6.143,0.01078,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium_large,971d746661a9e0bf9af648ab0714afb415dbb7ba6fd77ce700ac5343cb56af1f,8cd27b752caa76c6ed82bb8fdb2f3ff285fbaf46ae940e1ee4689fe133e52999
stage4_010287,stage4,stage4v2_010867.jpg,train,stage4_010287.jpg,train,1,red,square,grass,none,307,525,104,103,104,-4.931,0.02702,none,none,0,0,shadow,medium,medium,none,normal,none,size_bucket=medium;augmentation=shadow,6408e84d83be624e0839808e8655d29f50300d7f05cecd0a17c3bd533562ec89,452e9bcdf7e590542f71a20c2d4ea7fb498e2f10554b621ea967f900bf9f83bf
stage4_010288,stage4,stage4v2_005703.jpg,train,stage4_010288.jpg,train,1,red,square,grass,none,247,422,89,88,89,17.627,0.01420,none,none,0,0,glare,medium,none,medium,mild_over,none,size_bucket=medium;augmentation=partial_glare,c91eac7f1f5eecdd62bfc54a5e9cc843deb47544bae3628b2b34144abf03c580,7e472d756682a53904384837a36da77f319b43fd9ce77c8d06eab55e6b7fc649
stage1_003443,stage1,stage1_000978.jpg,train,stage1_003443.jpg,train,1,blue,square,plain_white,none,392,331,212,212,212,-7.414,0.00142,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium_large,ad793c0e5ea9e94c4f529ddec15ff22d9b66de8a8dd0ea9b77d2ca5a7c462ada,c3c16530ad0e1d4f041607218fc640cbf45773e2cd1d453bd3e7fd81ed94f007
stage4_010289,stage4,stage4v2_006831.jpg,train,stage4_010289.jpg,train,0,none,negative,field_mixed,round_object,0,0,0,0,0,0.000,0.00000,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=none;augmentation=clean;negative=round_object,be2599ed5451d4d9b3286211491b32ac17b0faf7c2be51efc547ef19c4d1a5c3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage4_010290,stage4,stage4v2_011495.jpg,train,stage4_010290.jpg,train,1,blue,square,soil,none,341,312,188,188,188,-16.035,0.01230,motion,light,0,0,blur_light,medium,medium,none,normal,none,size_bucket=medium;augmentation=blur_light,76da4600e9e1dd7b79889862006f0e431cad009f48ae252bfcb7f1d8d19adfb5,bc1c2ec1009514c4cd3b1ade755f9fc85d0549b2c079585433189488e0d770a6
stage3_008575,stage3,stage3v2_006819.jpg,train,stage3_008575.jpg,train,1,blue,square,field_mixed,none,394,99,168,173,173,26.164,0.02530,motion,medium,11,145.197,none,normal,none,none,none,none,size_bucket=medium;augmentation=medium_motion,b5d2639faa9d02bc0628e62b15cd033d2629670bc367947976f8b291e9de1e62,c72c3dbdf32d7c16e7352bd69c98e1b17382c0952130486398d5d91a093da1de
stage2_013778,stage2,stage2v2_008102.jpg,train,stage2_013778.jpg,train,0,none,background,field_mixed,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,e7308ec3d590298349e004b00e4d43bb704d2b83bd60c5d093da5c5cdf6cd812,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage3_008576,stage3,stage3v2_007893.jpg,train,stage3_008576.jpg,train,0,none,negative,grass,red_long_panel,0,0,0,0,0,0.000,0.00000,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=none;augmentation=clean;negative=red_long_panel,94ddec2a9551357e1cec4b0e998bb2838eeea6affda8482040c077cc934178d6,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage2_013779,stage2,stage2v2_009615.jpg,train,stage2_013779.jpg,train,1,red,square,field_mixed,none,264,404,84,84,84,-20.539,0.00131,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,b4c8eb346ca37dd95c2cf31d5da68ce9da9828eb950c903babe0400ae8d71fb9,6537c12d5e087e854b4526abe7d5c4d4492a539d44036bfcdc47eeee3f774f06
stage2_013780,stage2,stage2v2_014533.jpg,train,stage2_013780.jpg,train,1,red,square,field_mixed,none,247,91,68,65,68,-7.306,0.03126,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,06102201f8251c249ab119aa5c2f6e735d357b70127ed66ff6966c3ec18936a7,f833b2a6d64a8d92d0d23d3ea86ae0c64e9981cdfdaaf6e73361ede0cfe59593
stage1_003444,stage1,stage1_003858.jpg,train,stage1_003444.jpg,train,1,blue,square,plain_light_gray,none,208,61,91,94,94,6.784,0.01124,none,none,0,0,none,normal,none,none,none,none,size_bucket=small,7841f45011111da492ecf7fb8cb9d26e23cf17389b31f4b2c2e71a770043e550,f5ad8013dfb37d726a57c23cde577c37cf347b0117747329d2796e32f7728093
stage3_008577,stage3,stage3v2_003568.jpg,train,stage3_008577.jpg,train,1,red,square,field_mixed,none,218,13,69,70,70,-11.054,0.00279,motion,medium,9,168.309,none,normal,none,none,none,none,size_bucket=medium;augmentation=medium_motion,ff8b72d771a842851d04550be9088cd7804206e41f7a2a47b33d14a349056da4,db35a08a42249b7d86c73cd4c595e387f3370cf73b92c7703a6041ea0a6f0426
stage1_003445,stage1,stage1_001632.jpg,val,stage1_003445.jpg,train,1,red,square,plain_light_gray,none,333,39,158,160,160,-0.848,0.00973,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium_large,5590b7dc6e8016774a412c9cb61cf2c8d8c04100b493d4f883f2bb02e0ac57bd,4948a85800061f30b92308ba5279179bf4949f9efa7573a5c8a51dd356f9370d
stage4_010291,stage4,stage4v2_002706.jpg,train,stage4_010291.jpg,train,1,red,square,soil,none,123,118,145,144,145,1.956,0.00525,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=large;augmentation=clean,097c6fd6c0cb4595c8dffa62177d70d1a332422d3e7447c82aafc2ffad10e49f,87d64884341c1ba7981ef8496b61966dd828ebf3636259970e96f3e11ecb400a
stage3_008578,stage3,stage3v2_002331.jpg,train,stage3_008578.jpg,train,1,red,square,field_mixed,none,256,182,138,136,138,23.215,0.02512,motion,light,7,52.041,none,normal,none,none,none,none,size_bucket=medium;augmentation=light_motion,29fb8d6dbc4d14bb73c3cf382ebef674ebc974ddd4ce88a739d45d3aac046086,3ccf8a80a6043c423444e336fb1f10977e135b88a2e4f52fa94e9b500299472f
stage1_003446,stage1,stage1_000387.jpg,train,stage1_003446.jpg,train,1,blue,square,plain_dark_gray,none,197,311,72,72,72,-5.029,0.00296,none,none,0,0,none,normal,none,none,none,none,size_bucket=small,275ee35b8ab04595c028a7b626f65e2c3897d251911b1a46ee2f1bd5fd674de1,f976dc0d0f5d47efdba164def674f694b790db2ae75ec3ba91388cb57fcc11dc
